Volatility 3 Framework 2.5.2

Offset	Name	Size
0xa48e003b68b0	\Windows\SystemResources\Windows.UI.ShellCommon\StartUI\Assets\Fonts\BitMDL2.ttf	216
0xa48e003b6a40	\Windows\SystemResources\Windows.UI.ShellCommon\StartUI\Assets\Fonts\BitMDL2.ttf	216
0xa48e003b6bd0	\Windows\System32\cscui.dll	216
0xa48e003b6d60	\Users\santaclaus\AppData\Local\Packages\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\TempState\TileCache_100_3_PNGEncoded_Header.bin	216
0xa48e003b6ef0	\Windows\Fonts\segoeuib.ttf	216
0xa48e003b7080	\Sessions\1\AppContainerNamedObjects\S-1-15-2-536077884-713174666-1066051701-3219990555-339840825-1966734348-1611281757	216
0xa48e003b7210	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy	216
0xa48e003b73a0	\Windows\System32\edgeIso.dll	216
0xa48e003b7530	\Windows\System32\Windows.Web.Http.dll	216
0xa48e003b76c0	\ProgramData\Microsoft\User Account Pictures\user.png	216
0xa48e003b7850	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.Search_1.14.2.19041_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat	216
0xa48e003b79e0	\Windows\System32	216
0xa48e003b7e90	\Users\santaclaus\AppData\Local\Packages\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\TempState\TileCache_100_3_PNGEncoded_Data.bin	216
0xa48e003b81b0	\Windows\System32\Windows.UI.Shell.dll	216
0xa48e003b84d0	\Windows\System32\mfplat.dll	216
0xa48e003b8660	\Users\santaclaus\AppData\Local\Microsoft\GameDVR\KnownGameList.bin	216
0xa48e003b87f0	\Windows\SystemApps\Microsoft.Windows.SecHealthUI_cw5n1h2txyewy\Assets\Square44x44Logo.targetsize-44_altform-unplated_theme-dark.png	216
0xa48e003b8980	\$Directory	216
0xa48e003b8b10	\Windows\System32\stobject.dll	216
0xa48e003b8ca0	\Windows\SystemResources\stobject.dll.mun	216
0xa48e003b8e30	\Windows\System32\en-US\windows.storage.dll.mui	216
0xa48e003b9150	\Windows\System32\RuntimeBroker.exe	216
0xa48e003b92e0	\CMNotify	216
0xa48e003b9470	\Windows\System32\en-US\propsys.dll.mui	216
0xa48e003b9600	\Windows\System32\EdgeManager.dll	216
0xa48e003b9790	\Windows\System32\ieframe.dll	216
0xa48e003b9920	\Windows\System32\en-US\stobject.dll.mui	216
0xa48e003b9ab0	\Windows\System32\RTWorkQ.dll	216
0xa48e003b9c40	\$Directory	216
0xa48e003b9dd0	\Dev\Query	216
0xa48e003ba280	\Users\santaclaus\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\DeviceSearchCache\AppCache133458350839594993.txt	216
0xa48e003ba410	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\pris\resources.en-US.pri	216
0xa48e003ba5a0	\CMNotify	216
0xa48e003ba730	\Windows\System32\Windows.UI.Input.Inking.dll	216
0xa48e003ba8c0	\$Directory	216
0xa48e003baa50	\ProgramData\Microsoft\Windows\Start Menu\Programs\Microsoft Edge.lnk	216
0xa48e003bad70	\$Directory	216
0xa48e003bb090	\Windows\System32\linkinfo.dll	216
0xa48e003bb220	\Windows\System32\icuuc.dll	216
0xa48e003bb540	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e	216
0xa48e003bb6d0	\Windows\System32\en-US\windows.storage.dll.mui	216
0xa48e003bb860	\CMNotify	216
0xa48e003bb9f0	\Windows\System32\msimtf.dll	216
0xa48e003bbd10	\Windows\System32\DXP.dll	216
0xa48e003bbea0	\Windows\System32\shdocvw.dll	216
0xa48e003bc1c0	\Windows\bcastdvr\KnownGameList.bin	216
0xa48e003bc350	\Windows\System32\mobsync.exe	216
0xa48e003bc4e0	\Windows\System32\icu.dll	216
0xa48e003bc670	\Windows\System32\rundll32.exe	216
0xa48e003bc800	\Windows\System32\Windows.Storage.Search.dll	216
0xa48e003bc990	\CMNotify	216
0xa48e003bcb20	\CMNotify	216
0xa48e003bce40	\Windows\SysWOW64\cryptbase.dll	216
0xa48e003bd160	\Windows\System32\cellulardatacapabilityhandler.dll	216
0xa48e003bd2f0	\CMNotify	216
0xa48e003bd480	\Windows\System32\atlthunk.dll	216
0xa48e003bd610	\Windows\System32\icuin.dll	216
0xa48e003bd7a0	\Program Files (x86)\Microsoft\Edge\Application\119.0.2151.97\119.0.2151.97.manifest	216
0xa48e003bd930	\Windows\System32\batmeter.dll	216
0xa48e003bdac0	\Windows\System32\svchost.exe	216
0xa48e003bdc50	\Windows\System32\en-US\netmsg.dll.mui	216
0xa48e003bdde0	\Windows\System32\mmres.dll	216
0xa48e003be100	\Windows\System32\en-US\sndvolsso.dll.mui	216
0xa48e003be290	\Windows\assembly\NativeImages_v4.0.30319_64\System.Configuration\05fe5db1ffb6ae997c427dbd45c1dd98\System.Configuration.ni.dll.aux	216
0xa48e003be5b0	\Users\santaclaus\AppData\Local\Microsoft\Windows\Burn\Burn\desktop.ini	216
0xa48e003bea60	\Users\santaclaus\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\System Tools\File Explorer.lnk	216
0xa48e003bebf0	\Windows\System32\Syncreg.dll	216
0xa48e003bed80	\Windows\SystemResources\SndVolSSO.dll.mun	216
0xa48e003bf0a0	\Windows\System32\Windows.FileExplorer.Common.dll	216
0xa48e003bf230	\Windows\Prefetch\TASKHOSTW.EXE-3E0B74C8.pf	216
0xa48e003bf3c0	\Windows\System32\ActionCenter.dll	216
0xa48e003bf550	\$Directory	216
0xa48e003bf6e0	\Windows\System32\Windows.Shell.StartLayoutPopulationEvents.dll	216
0xa48e003bf870	\CMNotify	216
0xa48e003bfb90	\Windows\System32\dusmapi.dll	216
0xa48e003bfd20	\$Recycle.Bin\S-1-5-21-3332525068-379811306-1208854187-1001\desktop.ini	216
0xa48e003bfeb0	\Users\santaclaus\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.jfm	216
0xa48e003c01d0	\Users\santaclaus\AppData\Local\Microsoft\Windows\WebCache\V01.log	216
0xa48e003c0360	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e	216
0xa48e003c04f0	\Windows\System32\en-US\bthprops.cpl.mui	216
0xa48e003c0680	\Users\santaclaus\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat	216
0xa48e003c0810	\Windows\System32\pnidui.dll	216
0xa48e003c09a0	\Windows\System32\authui.dll	216
0xa48e003c0b30	\Windows\System32\WPDShServiceObj.dll	216
0xa48e003c0cc0	\Windows\System32\Windows.ApplicationModel.Background.SystemEventsBroker.dll	216
0xa48e003c0e50	\$Recycle.Bin\S-1-5-21-3332525068-379811306-1208854187-1001\$IH0T9MF.exe	216
0xa48e003c1170	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\cache\Local\Desktop\2.html	216
0xa48e003c1300	\CMNotify	216
0xa48e003c1490	\Windows\System32\srchadmin.dll	216
0xa48e003c1620	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\cache\Local\Desktop\12.js	216
0xa48e003c17b0	\Windows\System32\WinMetadata\Windows.Foundation.winmd	216
0xa48e003c1ad0	\Windows\System32\cscobj.dll	216
0xa48e003c1c60	\Users\santaclaus\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\Microsoft_Windows_SecHealthUI_cw5n1h2txyewy!SecHealthUI	216
0xa48e003c1df0	\Windows\System32\WinMetadata\Windows.UI.winmd	216
0xa48e003c2110	\$Directory	216
0xa48e003c22a0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e	216
0xa48e003c2430	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\cache\Local\Desktop\18.js	216
0xa48e003c25c0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e	216
0xa48e003c2750	\Windows\System32\WinMetadata\Windows.Security.winmd	216
0xa48e003c28e0	\Windows\System32\PortableDeviceTypes.dll	216
0xa48e003c2a70	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\cache\Local\Desktop\11.js	216
0xa48e003c2c00	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\cache\Local\Desktop\10.js	216
0xa48e003c2d90	\Users\santaclaus\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\Microsoft\Internet Explorer\DOMStore\DYAD6A0Q\microsoft.windows[1].xml	216
0xa48e003c30b0	\Users\santaclaus\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\Microsoft\Internet Explorer\DOMStore\DYAD6A0Q	216
0xa48e003c3240	\Windows\Fonts\times.ttf	216
0xa48e003c33d0	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\cache\Local\Desktop\25.js	216
0xa48e003c3560	\Windows\System32\imapi2.dll	216
0xa48e003c36f0	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\cache\Local\Desktop\24.js	216
0xa48e003c3880	\Windows\System32\cscsvc.dll	216
0xa48e003c3a10	\Windows\System32\SettingMonitor.dll	216
0xa48e003c3ba0	\CMNotify	216
0xa48e003c3d30	\$Directory	216
0xa48e003c3ec0	\Windows\System32\en-US\cscsvc.dll.mui	216
0xa48e003c41e0	\Windows\System32\mssitlb.dll	216
0xa48e003c4370	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\cache\Local\Desktop\22.js	216
0xa48e003c4820	\CMNotify	216
0xa48e003c49b0	\Users\santaclaus\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\TempState\CortanaUnifiedTileModelCache.dat	216
0xa48e003c4b40	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\cache\Local\Desktop\28.js	216
0xa48e003c4cd0	\Windows\System32\winevt\Logs\Microsoft-Windows-Known Folders API Service.evtx	216
0xa48e003c4e60	\Windows\System32\WinMetadata\Windows.Storage.winmd	216
0xa48e003c5180	\Users\santaclaus\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AppData\CacheStorage\CacheStorage.jfm	216
0xa48e003c5310	\Windows\Prefetch\SVCHOST.EXE-6168E4A3.pf	216
0xa48e003c54a0	\$Directory	216
0xa48e003c5630	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\cache\Local\Desktop\13.js	216
0xa48e003c57c0	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\cache\Local\Desktop\6.js	216
0xa48e003c5950	\Windows\SysWOW64\apphelp.dll	216
0xa48e003c5ae0	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\cache\Local\Desktop\21.js	216
0xa48e003c5c70	\Windows\System32\WinMetadata\Windows.System.winmd	216
0xa48e003c5e00	\Users\santaclaus\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\TokenBroker\Cache\95d9a2a97a42f02325559b453ba7f8fe839baa18.tbres	216
0xa48e003c62b0	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\cache\Local\Desktop\27.js	216
0xa48e003c6440	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\cache\Local\Desktop\26.js	216
0xa48e003c6760	\Windows\System32\en-US\cscui.dll.mui	216
0xa48e003c6c10	\Windows\System32\en-US\imapi2.dll.mui	216
0xa48e003c6da0	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\cache\Local\Desktop\15.js	216
0xa48e003c70c0	\Windows\System32\winevt\Logs\Microsoft-Windows-Security-SPP-UX-Notifications%4ActionCenter.evtx	216
0xa48e003c7250	\$Directory	216
0xa48e003c73e0	\$Directory	216
0xa48e003c7570	\$Directory	216
0xa48e003c7890	\Users\santaclaus\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\ConstraintIndex\Settings_{e7952035-6ada-4fb6-87e5-9222cac6883d}\Settings.ft	216
0xa48e003c7bb0	\Windows\System32\webplatstorageserver.dll	216
0xa48e003c7d40	\$Directory	216
0xa48e003c7ed0	\$Directory	216
0xa48e003c81f0	\Windows\System32\notepad.exe	216
0xa48e003c8380	\Windows\Prefetch\DLLHOST.EXE-FC981FFE.pf	216
0xa48e003c8510	\$Directory	216
0xa48e003c86a0	\Users\santaclaus\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\DeviceSearchCache\SettingsCache.txt	216
0xa48e003c8830	\CMNotify	216
0xa48e003c89c0	\$Directory	216
0xa48e003c8b50	\Users\santaclaus\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\ConstraintIndex\Settings_{e7952035-6ada-4fb6-87e5-9222cac6883d}\Settings.index	216
0xa48e003c8ce0	\$Directory	216
0xa48e003c8e70	\Windows\System32\dllhost.exe	216
0xa48e003c9320	\$Directory	216
0xa48e003c9640	\Users\santaclaus\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\ConstraintIndex\Apps_{e5934727-dbe1-4fff-9832-1af67b622803}\Apps.ft	216
0xa48e003c97d0	\$Directory	216
0xa48e003c9960	\Windows\Prefetch\DLLHOST.EXE-28A8211F.pf	216
0xa48e003c9af0	\Windows\System32\coreglobconfig.dll	216
0xa48e003c9e10	\Windows\System32\SystemSettings.DataModel.dll	216
0xa48e003ca130	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApi.ProxyStub.dll	216
0xa48e003ca2c0	\Windows\System32\en-US\notepad.exe.mui	216
0xa48e003ca5e0	\Users\santaclaus\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AppData\Indexed DB\IndexedDB.jfm	216
0xa48e003ca770	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApi.CppWinrt.dll	216
0xa48e003caa90	\Users\santaclaus\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AppData\CacheStorage\CacheStorage.jfm	216
0xa48e003cac20	\Users\santaclaus\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\MSEdge	216
0xa48e003cadb0	\Users\santaclaus\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\Microsoft_AutoGenerated_{8AA47365-B2B3-1961-69EB-F866E376B12F}	216
0xa48e003cb0d0	\Users\santaclaus\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AppData\Indexed DB\edb.chk	216
0xa48e003cb260	\Windows\System32\efswrt.dll	216
0xa48e003cb580	\Users\santaclaus\AppData\Local\Microsoft\Internet Explorer\CacheStorage\edb.log	216
0xa48e003cb8a0	\Windows\System32\SettingsEnvironment.Desktop.dll	216
0xa48e003cba30	\Windows\Fonts\simsun.ttc	216
0xa48e003cbbc0	\Windows\System32\en-US\combase.dll.mui	216
0xa48e003cbd50	\Windows\System32\regapi.dll	216
0xa48e003cc200	\$Directory	216
0xa48e003cc390	\Users\santaclaus\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AppData\Indexed DB\edb.log	216
0xa48e003cc520	\Users\santaclaus\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\ConstraintIndex\Apps_{e5934727-dbe1-4fff-9832-1af67b622803}\Apps.index	216
0xa48e003cc6b0	\$Directory	216
0xa48e003cc840	\Users\santaclaus\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\http___www_virtualbox_org	216
0xa48e003cc9d0	\Windows\System32\en-US\ESENT.dll.mui	216
0xa48e003ccb60	\Windows\Globalization\ICU\zoneinfo64.res	216
0xa48e003cccf0	\Users\santaclaus\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\Microsoft_Windows_Explorer	216
0xa48e003cce80	\Windows\System32	216
0xa48e003cd1a0	\Windows\Prefetch\SECHEALTHUI.EXE-5E745295.pf	216
0xa48e003cd4c0	\$Directory	216
0xa48e003cd650	\Windows\System32\feclient.dll	216
0xa48e003cd7e0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e	216
0xa48e003cd970	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.SecHealthUI_10.0.19041.1023_neutral__cw5n1h2txyewy\ActivationStore.dat	216
0xa48e003cdb00	\Windows\SystemApps\Microsoft.Windows.SecHealthUI_cw5n1h2txyewy\SecHealthUI.exe	216
0xa48e003cde20	\$Directory	216
0xa48e003ce140	\Windows\Fonts\StaticCache.dat	216
0xa48e003ce2d0	\$Directory	216
0xa48e003ce910	\Windows\Globalization\ICU\windowsZones.res	216
0xa48e003ceaa0	\Windows\Prefetch\PfPre_373f97e9.mkd	216
0xa48e003cec30	\Windows\System32\cngcredui.dll	216
0xa48e003cedc0	\Windows\System32\IconCodecService.dll	216
0xa48e003cf0e0	\Windows\System32\en-US\combase.dll.mui	216
0xa48e003cf270	\Windows\System32\en-US\KernelBase.dll.mui	216
0xa48e003cf400	\Windows\System32\en-US\StartTileData.dll.mui	216
0xa48e003cf590	\Windows\System32\en-US\propsys.dll.mui	216
0xa48e003cf720	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.SecHealthUI_10.0.19041.1023_neutral__cw5n1h2txyewy\S-1-5-21-3332525068-379811306-1208854187-1001.pckgdep	216
0xa48e003cf8b0	\CMNotify	216
0xa48e003cfa40	\ProgramData\Microsoft\Windows\AppRepository\Packages\windows.immersivecontrolpanel_10.0.2.1000_neutral_neutral_cw5n1h2txyewy\S-1-5-21-3332525068-379811306-1208854187-1001.pckgdep	216
0xa48e003cfbd0	\Windows\System32\ApplicationFrameHost.exe	216
0xa48e003cfd60	\Windows\Prefetch\AgRobust.db	216
0xa48e003cfef0	\$Directory	216
0xa48e003d0080	\Windows\System32\ActivationClient.dll	216
0xa48e003d0210	\Windows\Prefetch\AgAppLaunch.db	216
0xa48e003d03a0	\$Directory	216
0xa48e003d0530	\Users\SANTAC~1\AppData\Local\Temp\present.exe	216
0xa48e003d0850	\Windows\System32\CertPolEng.dll	216
0xa48e003d09e0	\Windows\SysWOW64\dxgi.dll	216
0xa48e003d0b70	\ProgramData\Microsoft\Network\Downloader\qmgr.jfm	216
0xa48e003d0d00	\Windows\ImmersiveControlPanel	216
0xa48e003d0e90	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e	216
0xa48e003d11b0	\Windows\System32\smartscreenps.dll	216
0xa48e003d1340	\$Directory	216
0xa48e003d14d0	\Windows\System32\winevt\Logs\Microsoft-Windows-Security-Mitigations%4KernelMode.evtx	216
0xa48e003d1660	\Windows\System32\winevt\Logs\Microsoft-Windows-WinRM%4Operational.evtx	216
0xa48e003d17f0	\Windows\System32\Sgrm\SgrmAssertions.cat	216
0xa48e003d1980	\Windows\SysWOW64\dpapi.dll	216
0xa48e003d1b10	\Windows\System32\newdev.dll	216
0xa48e003d1ca0	\Windows\ImmersiveControlPanel\SystemSettings.exe	216
0xa48e003d1e30	\Windows\System32\certCredProvider.dll	216
0xa48e009af370	\ProgramData\Microsoft\Windows Defender\Scans\History\Service\Unknown.Log	216
0xa48e009af500	\Windows\System32\en-US\smartscreen.exe.mui	216
0xa48e009af820	\Windows\System32\duser.dll	216
0xa48e009af9b0	\Windows\System32\WinMetadata\Windows.Foundation.winmd	216
0xa48e009afb40	\Windows\System32\en-US\KernelBase.dll.mui	216
0xa48e009afcd0	\Windows\System32\wmitomi.dll	216
0xa48e009afe60	\Users\santaclaus\AppData\Local\Microsoft\Edge\User Data\Default\EdgeHubAppUsage\EdgeHubAppUsageSQLite.db	216
0xa48e009b0180	\Users\SANTAC~1\AppData\Local\Temp\chrome_PuffinComponentUnpacker_BeginUnzipping4244_1493623939\manifest.fingerprint	216
0xa48e009b0310	\Windows\System32\ngcsvc.dll	216
0xa48e009b04a0	\$Directory	216
0xa48e009b0630	\Windows\System32\en-US\KernelBase.dll.mui	216
0xa48e009b07c0	\Windows\System32\NgcCtnrSvc.dll	216
0xa48e009b0950	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.19041.1110_none_792d1c772443f647	216
0xa48e009b0ae0	\Users\SANTAC~1\AppData\Local\Temp\chrome_PuffinComponentUnpacker_BeginUnzipping4244_894502677\manifest.fingerprint	216
0xa48e009b0c70	\Users\SANTAC~1\AppData\Local\Temp\edge_BITS_4244_1208480697\2c37d5c4-d1	216
0xa48e009b0e00	\Program Files\Windows Defender\MpAsDesc.dll	216
0xa48e009b1120	\Windows\System32\en-US\combase.dll.mui	216
0xa48e009b12b0	\Windows\System32\WinMetadata\Windows.UI.winmd	216
0xa48e009b1440	\Windows\System32\vbsapi.dll	216
0xa48e009b15d0	\Windows\System32\imageres.dll	216
0xa48e009b1760	\Windows\System32	216
0xa48e009b18f0	\Windows\System32\wbiosrvc.dll	216
0xa48e009b1a80	\Users\santaclaus\AppData\Local\Microsoft\Edge\User Data\Default\heavy_ad_intervention_opt_out.db	216
0xa48e009b1da0	\Windows\System32\Win32_DeviceGuard.dll	216
0xa48e009b2250	\Users\santaclaus\AppData\Local\Microsoft\Edge\User Data\Default\WebAssistDatabase	216
0xa48e009b23e0	\Windows\System32\WinBioDatabase\51F39552-1075-4199-B513-0C10EA185DB0.DAT	216
0xa48e009b2570	\Windows\System32\en-US\svchost.exe.mui	216
0xa48e009b2700	\Windows\System32\WinBioPlugIns\NUIVoiceWBSAdapters.dll	216
0xa48e009b2890	\Windows\System32\TpmCoreProvisioning.dll	216
0xa48e009b2a20	\Windows\System32\WindowsPowerShell\v1.0\Modules\BranchCache\BranchCache.psd1	216
0xa48e009b2bb0	\Windows\System32\winbioext.dll	216
0xa48e009b2ed0	\$Directory	216
0xa48e009b3380	\CMNotify	216
0xa48e009b3510	\Windows\System32\en-US\wbiosrvc.dll.mui	216
0xa48e009b39c0	\CMNotify	216
0xa48e009b3b50	\	216
0xa48e009b3ce0	\Windows\System32\en-US\KernelBase.dll.mui	216
0xa48e009b3e70	\CMNotify	216
0xa48e009b4190	\CMNotify	216
0xa48e009b4320	\CMNotify	216
0xa48e009b44b0	\Windows\System32\WinBioPlugIns\FaceBootstrapAdapter.dll	216
0xa48e009b4640	\Windows\System32\newdev.dll	216
0xa48e009b47d0	\Windows\System32\WinBioDatabase\51F39552-1075-4199-B513-0C10EA185DB0.DAT	216
0xa48e009b4af0	\Windows\System32\en-US\newdev.dll.mui	216
0xa48e009b4c80	\Users\santaclaus\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\desktop.ini	216
0xa48e009b5130	\Windows\System32\en-US\propsys.dll.mui	216
0xa48e009b52c0	\Windows\System32\WinBioPlugIns\winbiostorageadapter.dll	216
0xa48e009b5450	\CMApi	216
0xa48e009b55e0	\Users\santaclaus\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Administrative Tools\desktop.ini	216
0xa48e009b5770	\$Directory	216
0xa48e009b5900	\Windows\System32\WindowsPowerShell\v1.0\Modules\Defender\MSFT_MpComputerStatus.cdxml	216
0xa48e009b5a90	\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Windows-Defender-Management-Powershell-Group-Package~31bf3856ad364e35~amd64~~10.0.19041.1.cat	216
0xa48e009b5c20	\Users\santaclaus\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessibility\desktop.ini	216
0xa48e009b5db0	\Windows\System32\WindowsPowerShell\v1.0\Modules\Defender\MSFT_MpPreference.cdxml	216
0xa48e009b60d0	\$Directory	216
0xa48e009b6260	\Users\santaclaus\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Startup\desktop.ini	216
0xa48e009b63f0	\$Directory	216
0xa48e009b6580	\Users\santaclaus\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessories\desktop.ini	216
0xa48e009b6710	\Windows\System32\WindowsPowerShell\v1.0\Modules\CimCmdlets\CimCmdlets.psd1	216
0xa48e009b68a0	\$Directory	216
0xa48e009b6a30	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\desktop.ini	216
0xa48e009b6bc0	\Windows\System32\winevt\Logs\Microsoft-Windows-Biometrics%4Operational.evtx	216
